dataset	query_id	relevant_count	eos_any_miss_at_10	external_both_hit_at_10	external_both_hit_at_1	external_same_top1_doc	source_first_relevant_ranks	source_ndcg_at_10	source_recall_at_100	source_top1_doc_ids
scifact	142	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 2, ""eos_dense"": 2, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.6309297535714574, ""eos_dense"": 0.6309297535714574, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""10582939"", ""eos_compact_q4_fp16_o200"": ""4417177"", ""eos_dense"": ""4417177"", ""hybrid_minmax_blend_a050"": ""10582939"", ""mxbai"": ""10582939"", ""qwen3"": ""10582939""}"
scifact	143	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""10582939"", ""eos_compact_q4_fp16_o200"": ""10582939"", ""eos_dense"": ""10582939"", ""hybrid_minmax_blend_a050"": ""10582939"", ""mxbai"": ""10582939"", ""qwen3"": ""10582939""}"
scifact	146	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 2, ""eos_dense"": 2, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.6309297535714574, ""eos_dense"": 0.6309297535714574, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""10582939"", ""eos_compact_q4_fp16_o200"": ""2053540"", ""eos_dense"": ""2053540"", ""hybrid_minmax_blend_a050"": ""10582939"", ""mxbai"": ""10582939"", ""qwen3"": ""10582939""}"
scifact	148	1	False	True	False	False	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 2}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 0.6309297535714574}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""1084345"", ""eos_compact_q4_fp16_o200"": ""1084345"", ""eos_dense"": ""1084345"", ""hybrid_minmax_blend_a050"": ""1084345"", ""mxbai"": ""1084345"", ""qwen3"": ""56528795""}"
scifact	163	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""18872233"", ""eos_compact_q4_fp16_o200"": ""18872233"", ""eos_dense"": ""18872233"", ""hybrid_minmax_blend_a050"": ""18872233"", ""mxbai"": ""18872233"", ""qwen3"": ""18872233""}"
scifact	171	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""12670680"", ""eos_compact_q4_fp16_o200"": ""12670680"", ""eos_dense"": ""12670680"", ""hybrid_minmax_blend_a050"": ""12670680"", ""mxbai"": ""12670680"", ""qwen3"": ""12670680""}"
scifact	179	4	False	True	True	False	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.5855700749881526, ""eos_compact_q4_fp16_o200"": 0.9828920819566879, ""eos_dense"": 0.9828920819566879, ""hybrid_minmax_blend_a050"": 0.9178287402913377, ""mxbai"": 0.9709286432396583, ""qwen3"": 0.9828920819566879}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""16322674"", ""eos_compact_q4_fp16_o200"": ""27123743"", ""eos_dense"": ""27123743"", ""hybrid_minmax_blend_a050"": ""16322674"", ""mxbai"": ""16322674"", ""qwen3"": ""27123743""}"
scifact	180	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""16966326"", ""eos_compact_q4_fp16_o200"": ""16966326"", ""eos_dense"": ""16966326"", ""hybrid_minmax_blend_a050"": ""16966326"", ""mxbai"": ""16966326"", ""qwen3"": ""16966326""}"
scifact	183	1	False	True	False	False	"{""bm25"": 9, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 2, ""mxbai"": 1, ""qwen3"": 2}"	"{""bm25"": 0.3010299956639812, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 0.6309297535714574, ""mxbai"": 1.0, ""qwen3"": 0.6309297535714574}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""8137081"", ""eos_compact_q4_fp16_o200"": ""12827098"", ""eos_dense"": ""12827098"", ""hybrid_minmax_blend_a050"": ""10078024"", ""mxbai"": ""12827098"", ""qwen3"": ""7521113""}"
scifact	185	1	True	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 57, ""eos_dense"": 57, ""hybrid_minmax_blend_a050"": 4, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.43067655807339306, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""18340282"", ""eos_compact_q4_fp16_o200"": ""20333864"", ""eos_dense"": ""20333864"", ""hybrid_minmax_blend_a050"": ""21874312"", ""mxbai"": ""18340282"", ""qwen3"": ""18340282""}"
scifact	198	1	False	False	False	False	"{""bm25"": 2, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 6, ""qwen3"": 17}"	"{""bm25"": 0.6309297535714574, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 0.3562071871080222, ""qwen3"": 0.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""40590358"", ""eos_compact_q4_fp16_o200"": ""2177022"", ""eos_dense"": ""2177022"", ""hybrid_minmax_blend_a050"": ""2177022"", ""mxbai"": ""27602752"", ""qwen3"": ""2248870""}"
scifact	208	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""13519661"", ""eos_compact_q4_fp16_o200"": ""13519661"", ""eos_dense"": ""13519661"", ""hybrid_minmax_blend_a050"": ""13519661"", ""mxbai"": ""13519661"", ""qwen3"": ""13519661""}"
scifact	212	1	False	True	False	False	"{""bm25"": 6, ""eos_compact_q4_fp16_o200"": 10, ""eos_dense"": 10, ""hybrid_minmax_blend_a050"": 5, ""mxbai"": 4, ""qwen3"": 5}"	"{""bm25"": 0.3562071871080222, ""eos_compact_q4_fp16_o200"": 0.2890648263178879, ""eos_dense"": 0.2890648263178879, ""hybrid_minmax_blend_a050"": 0.38685280723454163, ""mxbai"": 0.43067655807339306, ""qwen3"": 0.38685280723454163}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""23017040"", ""eos_compact_q4_fp16_o200"": ""663464"", ""eos_dense"": ""663464"", ""hybrid_minmax_blend_a050"": ""663464"", ""mxbai"": ""9291668"", ""qwen3"": ""7808055""}"
scifact	213	1	False	True	False	False	"{""bm25"": 6, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 6, ""qwen3"": 5}"	"{""bm25"": 0.3562071871080222, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 0.3562071871080222, ""qwen3"": 0.38685280723454163}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""27054878"", ""eos_compact_q4_fp16_o200"": ""13625993"", ""eos_dense"": ""13625993"", ""hybrid_minmax_blend_a050"": ""13625993"", ""mxbai"": ""20887554"", ""qwen3"": ""27054878""}"
scifact	216	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""21366394"", ""eos_compact_q4_fp16_o200"": ""21366394"", ""eos_dense"": ""21366394"", ""hybrid_minmax_blend_a050"": ""21366394"", ""mxbai"": ""21366394"", ""qwen3"": ""21366394""}"
scifact	217	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""21366394"", ""eos_compact_q4_fp16_o200"": ""21366394"", ""eos_dense"": ""21366394"", ""hybrid_minmax_blend_a050"": ""21366394"", ""mxbai"": ""21366394"", ""qwen3"": ""21366394""}"
scifact	218	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""21366394"", ""eos_compact_q4_fp16_o200"": ""21366394"", ""eos_dense"": ""21366394"", ""hybrid_minmax_blend_a050"": ""21366394"", ""mxbai"": ""21366394"", ""qwen3"": ""21366394""}"
scifact	219	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""21366394"", ""eos_compact_q4_fp16_o200"": ""21366394"", ""eos_dense"": ""21366394"", ""hybrid_minmax_blend_a050"": ""21366394"", ""mxbai"": ""21366394"", ""qwen3"": ""21366394""}"
scifact	230	1	True	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 2, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.6309297535714574, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""3067015"", ""eos_compact_q4_fp16_o200"": ""32001951"", ""eos_dense"": ""32001951"", ""hybrid_minmax_blend_a050"": ""32001951"", ""mxbai"": ""3067015"", ""qwen3"": ""3067015""}"
scifact	232	1	False	True	False	False	"{""bm25"": 3, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 3}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 0.5}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""7655029"", ""eos_compact_q4_fp16_o200"": ""10536636"", ""eos_dense"": ""10536636"", ""hybrid_minmax_blend_a050"": ""10536636"", ""mxbai"": ""10536636"", ""qwen3"": ""7655029""}"
scifact	233	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""4388470"", ""eos_compact_q4_fp16_o200"": ""4388470"", ""eos_dense"": ""4388470"", ""hybrid_minmax_blend_a050"": ""4388470"", ""mxbai"": ""4388470"", ""qwen3"": ""4388470""}"
scifact	236	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""4388470"", ""eos_compact_q4_fp16_o200"": ""4388470"", ""eos_dense"": ""4388470"", ""hybrid_minmax_blend_a050"": ""4388470"", ""mxbai"": ""4388470"", ""qwen3"": ""4388470""}"
scifact	237	1	False	True	False	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 2, ""eos_dense"": 2, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 2, ""qwen3"": 2}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.6309297535714574, ""eos_dense"": 0.6309297535714574, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 0.6309297535714574, ""qwen3"": 0.6309297535714574}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""4942718"", ""eos_compact_q4_fp16_o200"": ""18670"", ""eos_dense"": ""18670"", ""hybrid_minmax_blend_a050"": ""4942718"", ""mxbai"": ""12881593"", ""qwen3"": ""12881593""}"
scifact	238	1	True	False	False	False	"{""bm25"": 36, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 89, ""mxbai"": 27, ""qwen3"": 15}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""4463811"", ""eos_compact_q4_fp16_o200"": ""2543135"", ""eos_dense"": ""2543135"", ""hybrid_minmax_blend_a050"": ""4463811"", ""mxbai"": ""2000038"", ""qwen3"": ""28704738""}"
scifact	239	1	True	False	False	True	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 68, ""eos_dense"": 68, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 31, ""qwen3"": 6}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.3562071871080222}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""7042304"", ""eos_compact_q4_fp16_o200"": ""31554917"", ""eos_dense"": ""31554917"", ""hybrid_minmax_blend_a050"": ""615047"", ""mxbai"": ""3230557"", ""qwen3"": ""3230557""}"
scifact	248	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""1568684"", ""eos_compact_q4_fp16_o200"": ""1568684"", ""eos_dense"": ""1568684"", ""hybrid_minmax_blend_a050"": ""1568684"", ""mxbai"": ""1568684"", ""qwen3"": ""1568684""}"
scifact	249	1	False	True	True	True	"{""bm25"": 2, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.6309297535714574, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""25050364"", ""eos_compact_q4_fp16_o200"": ""1568684"", ""eos_dense"": ""1568684"", ""hybrid_minmax_blend_a050"": ""1568684"", ""mxbai"": ""1568684"", ""qwen3"": ""1568684""}"
scifact	261	2	True	True	False	True	"{""bm25"": 5, ""eos_compact_q4_fp16_o200"": 30, ""eos_dense"": 30, ""hybrid_minmax_blend_a050"": 4, ""mxbai"": 4, ""qwen3"": 4}"	"{""bm25"": 0.23719771276929624, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.2640681225725909, ""mxbai"": 0.4574945261898617, ""qwen3"": 0.5012658353418872}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 0.5, ""eos_dense"": 0.5, ""hybrid_minmax_blend_a050"": 0.5, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""35271381"", ""eos_compact_q4_fp16_o200"": ""32322418"", ""eos_dense"": ""32322418"", ""hybrid_minmax_blend_a050"": ""32322418"", ""mxbai"": ""25822299"", ""qwen3"": ""25822299""}"
scifact	268	1	False	False	False	False	"{""bm25"": 2, ""eos_compact_q4_fp16_o200"": 6, ""eos_dense"": 6, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 11, ""qwen3"": 5}"	"{""bm25"": 0.6309297535714574, ""eos_compact_q4_fp16_o200"": 0.3562071871080222, ""eos_dense"": 0.3562071871080222, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 0.0, ""qwen3"": 0.38685280723454163}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""36838958"", ""eos_compact_q4_fp16_o200"": ""10359591"", ""eos_dense"": ""10359591"", ""hybrid_minmax_blend_a050"": ""970012"", ""mxbai"": ""25308734"", ""qwen3"": ""34582256""}"
scifact	269	1	False	False	False	False	"{""bm25"": 2, ""eos_compact_q4_fp16_o200"": 10, ""eos_dense"": 10, ""hybrid_minmax_blend_a050"": 2, ""mxbai"": 12, ""qwen3"": 5}"	"{""bm25"": 0.6309297535714574, ""eos_compact_q4_fp16_o200"": 0.2890648263178879, ""eos_dense"": 0.2890648263178879, ""hybrid_minmax_blend_a050"": 0.6309297535714574, ""mxbai"": 0.0, ""qwen3"": 0.38685280723454163}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""36838958"", ""eos_compact_q4_fp16_o200"": ""10359591"", ""eos_dense"": ""10359591"", ""hybrid_minmax_blend_a050"": ""36838958"", ""mxbai"": ""25308734"", ""qwen3"": ""34582256""}"
scifact	274	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""11614737"", ""eos_compact_q4_fp16_o200"": ""11614737"", ""eos_dense"": ""11614737"", ""hybrid_minmax_blend_a050"": ""11614737"", ""mxbai"": ""11614737"", ""qwen3"": ""11614737""}"
scifact	275	3	True	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 4, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.46927872602275655, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.20210734650054762, ""mxbai"": 0.7039180890341348, ""qwen3"": 0.8395700624665826}"	"{""bm25"": 0.6666666666666666, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.6666666666666666, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""4961038"", ""eos_compact_q4_fp16_o200"": ""18037805"", ""eos_dense"": ""18037805"", ""hybrid_minmax_blend_a050"": ""4920376"", ""mxbai"": ""4961038"", ""qwen3"": ""4961038""}"
